,AvgStress,DynamicStress,Yield,RF,Cultivar,Category
156,0.1734965432096767,0.8674827160483836,0.18696471517336552,107.85378253277091,75,Early (< 105 d)
157,0.14292084938741606,0.7146042469370802,0.4026564240675119,154.34262913313984,75,Early (< 105 d)
158,0.06338834570130183,0.19177583473145404,1.1402995620619312,178.50744985085387,75,Early (< 105 d)
159,0.01598183264729385,0.041852477594182105,1.351821990904036,410.23065069218495,75,Early (< 105 d)
160,0.08189063449346382,0.15762582193194843,1.1884808047333215,233.34319821304896,75,Early (< 105 d)
161,0.027126501125322177,0.07878699994381895,1.2997121660929163,223.82540786067267,75,Early (< 105 d)
162,0.07908970103919674,0.232521408858888,1.0828128370541024,180.20600931829077,75,Early (< 105 d)
163,0.02401081191813729,0.06108210401655137,1.3246914799266065,195.33545335310984,75,Early (< 105 d)
164,0.03257617834356481,0.10213770182686092,1.2667673516771976,186.96698721678422,75,Early (< 105 d)
165,0.05943447668333494,0.18575756145868225,1.148790565761419,137.06380942666382,75,Early (< 105 d)
166,0.0017008108941420038,0.007638156639434861,1.4000939640489882,271.985202213661,75,Early (< 105 d)
167,0.04367307177061289,0.09629716306669057,1.2750075950114401,207.82033072828273,75,Early (< 105 d)
168,0.2859115698568452,1.0,0.0,117.73817458688107,75,Early (< 105 d)
169,0.0010019853802304883,0.004608472961637888,1.4043684551115392,254.20651666021791,75,Early (< 105 d)
170,0.0677106857629121,0.14129381239968958,1.2115231537715219,164.29701991584366,75,Early (< 105 d)
171,0.23220858102848752,0.6083772860668235,0.5525289002502501,141.00940717899502,75,Early (< 105 d)
172,0.005981142205923432,0.021813963914845823,1.3800937369799864,193.72023873731138,75,Early (< 105 d)
173,0.02553545703229546,0.09009277842653829,1.2837611777327371,144.97183308933953,75,Early (< 105 d)
174,0.05080129841842909,0.16010013556232194,1.184989868839093,151.0166040887568,75,Early (< 105 d)
175,0.010919881575184165,0.030553222802204634,1.3677637751819622,276.58259443193305,75,Early (< 105 d)
176,0.16193341565101785,0.8096670782550892,0.26853508795988,134.8323564371325,75,Early (< 105 d)
177,0.16506853868995294,0.3357539345512648,0.9371651208682702,167.5795305207648,75,Early (< 105 d)
178,0.14329064979923836,0.28935083809343987,1.0026338767444247,147.3544607102321,75,Early (< 105 d)
179,0.07598966336307011,0.3799483168153506,0.8748125744994171,139.5050919841984,75,Early (< 105 d)
180,0.015796928233595367,0.05045887778073496,1.3396794755161237,157.84649627835722,75,Early (< 105 d)
181,0.0006710538084661601,0.004787897765046378,1.4041153099650046,266.0843268410061,75,Early (< 105 d)
182,0.0012807248884412503,0.006833060169311021,1.4012298508385088,403.48024766343235,75,Early (< 105 d)
183,0.1607357138639219,0.33242451025453557,0.9418625071017258,138.2098916021348,75,Early (< 105 d)
184,0.22598192897183253,1.0,0.0,90.27625917371446,75,Early (< 105 d)
185,0.45760022474695405,1.0,0.0,102.53292024893736,75,Early (< 105 d)
186,0.004723142324519195,0.016470362694831372,1.387632865841583,248.88408267244256,75,Early (< 105 d)
187,0.12954928885200756,0.37040923376601564,0.8882709845433865,91.31067297104775,75,Early (< 105 d)
188,0.13208959879311402,0.37228857451200686,0.8856194782884271,141.59325384605253,75,Early (< 105 d)
189,0.18069025392189683,0.47734169068993704,0.7374031448518586,144.1223640619146,75,Early (< 105 d)
190,0.12062979101743246,0.33578788355655176,0.9371172232211511,164.56836324522092,75,Early (< 105 d)
191,0.011852900894568892,0.039132963482243606,1.3556588729030226,230.54100577695502,75,Early (< 105 d)
192,0.6903372777599837,1.0,0.0,68.5520910620956,75,Early (< 105 d)
193,0.03309004659765501,0.08119142915783507,1.2963198280540746,202.50241541955728,75,Early (< 105 d)
194,0.053073104074559625,0.11747753635652644,1.2451248329949356,188.35422834101678,75,Early (< 105 d)
195,0.2815721215175435,1.0,0.0,123.67390925761718,75,Early (< 105 d)
196,0.23952104867686735,0.6250220226873513,0.529045333815785,134.8574738121283,75,Early (< 105 d)
197,0.014870155011998697,0.040246094842763834,1.354088388800389,265.16136201010966,75,Early (< 105 d)
198,0.00986189131129679,0.027739017349434656,1.37173425439212,299.57142787788473,75,Early (< 105 d)
199,0.050312838115022414,0.1323241823141928,1.224178139477067,138.8225872569608,75,Early (< 105 d)
200,0.01721223835108259,0.050041922374020734,1.3402677455631071,157.88978918487905,75,Early (< 105 d)
201,0.09550737395799833,0.17501328028794583,1.1639493541769945,207.60854521607416,75,Early (< 105 d)
202,0.06708232628385621,0.1573378854683293,1.1888870457707414,193.8580492444312,75,Early (< 105 d)
203,0.01545807848499941,0.04536236196717109,1.3468699988882102,192.4995186613149,75,Early (< 105 d)
204,0.048568862912044285,0.1257533041547159,1.2334487970614318,172.92281173988889,75,Early (< 105 d)
205,0.10722069777830477,0.5361034888915238,0.6544978623390831,123.79833398161458,75,Early (< 105 d)
206,0.20307821753383945,1.0,0.0,100.1221227403166,75,Early (< 105 d)
207,0.039615403531706755,0.07995596674559974,1.2980629054181965,288.52850422091433,75,Early (< 105 d)
208,0.017763399190226747,0.05183036192297823,1.337744489117573,196.7683822212757,75,Early (< 105 d)
209,0.007988426832808485,0.02828513770595618,1.370963749339023,173.97191323377123,75,Early (< 105 d)
210,0.46365014063338494,1.0,0.0,135.54605467073162,75,Early (< 105 d)
211,0.3429055847530057,1.0,0.0,102.58027571858625,75,Early (< 105 d)
212,0.09796729345441382,0.28014982136217903,1.0156153190225026,107.68494034606312,75,Early (< 105 d)
213,0.0032973095332820726,0.014645636293977518,1.3902073183328485,175.13025624058892,75,Early (< 105 d)
214,0.005222923966067617,0.0200388034919044,1.3825982582995107,237.01360623416699,75,Early (< 105 d)
215,0.2135995023191657,0.5589541936415735,0.6222584790850197,145.9930907804295,75,Early (< 105 d)
216,0.19041434255666664,0.9520717127833332,0.0676206023923874,111.3701600033806,75,Early (< 105 d)
217,0.23378656311575413,0.5973526003415293,0.5680833031555955,134.5519740259816,75,Early (< 105 d)
218,0.10910206462885526,0.3152049103733135,0.9661571311023768,120.22089457400529,75,Early (< 105 d)
219,0.12025934708563585,0.34717538486017885,0.9210509345508647,148.6954084995972,75,Early (< 105 d)
220,0.11546365387194883,0.25777539850271797,1.0471827302487613,171.32185055654074,75,Early (< 105 d)
221,0.0502869437332483,0.115787110822366,1.2475098043669075,323.63166233450596,75,Early (< 105 d)
222,0.09435183624088651,0.21430089613770656,1.1085196193669073,197.22468490898046,75,Early (< 105 d)
223,0.008522978747776832,0.02649014151816226,1.373496256352302,225.50432072515437,75,Early (< 105 d)
224,0.5249666225069536,1.0,0.0,95.67955670449757,75,Early (< 105 d)
225,0.06345320581513275,0.15226790718247044,1.1960401281301478,244.69760743053604,75,Early (< 105 d)
226,0.3370693781284388,1.0,0.0,141.25224671647368,75,Early (< 105 d)
227,0.00868156704590895,0.026940713588395736,1.3728605575493669,245.5140201754433,75,Early (< 105 d)
228,0.2916713546582699,1.0,0.0,117.86388394546087,75,Early (< 105 d)
229,0.1785869171669646,0.47250079214496826,0.7442330253825652,188.22862686723923,75,Early (< 105 d)
230,0.05272228953043797,0.13738751598891877,1.2170344318029156,166.75962363964678,75,Early (< 105 d)
231,0.04817734117011445,0.11917477487209197,1.242730249389073,233.12331943417328,75,Early (< 105 d)
232,0.2776070055688852,0.6937185344449095,0.43212345788264217,180.54891837207248,75,Early (< 105 d)
233,0.3287703282763654,1.0,0.0,136.32715307534244,75,Early (< 105 d)
234,0.06022925265439729,0.14602574061883633,1.2048470162494413,199.61202259080005,75,Early (< 105 d)
235,0.03160158775399427,0.10205237403401132,1.266887738135558,222.20575233399757,75,Early (< 105 d)
236,0.222334230464831,1.0,0.0,114.58312474403213,75,Early (< 105 d)
237,0.06037170090465533,0.30185850452327667,0.9849871802395997,150.1264395633817,75,Early (< 105 d)
238,0.4285826440556028,1.0,0.0,118.26085937531268,75,Early (< 105 d)
239,0.06301465788663714,0.17903974526797614,1.1582685338666283,202.51696477365192,75,Early (< 105 d)
240,0.07595602031349527,0.22723012374955165,1.0902781546630065,199.09226474648017,75,Early (< 105 d)
241,0.2203768860007613,0.5743623166789051,0.6005196141677257,162.2603907783936,75,Early (< 105 d)
242,0.14153606935901764,0.23295383049649582,1.0822027461595467,249.6152430145532,75,Early (< 105 d)
243,0.06846146039785349,0.14247953414858575,1.2098502540376412,250.34169808690527,75,Early (< 105 d)
244,0.09516608583091912,0.4758304291545956,0.739535339038775,142.3688566064784,75,Early (< 105 d)
245,0.008494395662396712,0.02716700892084551,1.3725412841601536,223.88953640138308,75,Early (< 105 d)
246,0.019156167389932352,0.04606010123360067,1.3458855792010327,246.04921916239698,75,Early (< 105 d)
247,0.19509463092973342,0.3292390613991234,0.9463567626447907,183.3723595021996,75,Early (< 105 d)
248,0.05647166582553776,0.17342459251665207,1.1661907867494263,188.96309938429377,75,Early (< 105 d)
249,0.006949951601707462,0.024573239975576398,1.3762007560238756,208.0472947678013,75,Early (< 105 d)
250,0.046344899875080565,0.11411502363868124,1.2498689027027654,168.54563737106125,75,Early (< 105 d)
251,0.27484043337482084,1.0,0.0,135.7970828242152,75,Early (< 105 d)
252,0.01675101679812176,0.044239078139682676,1.348454806806111,276.72194453970616,75,Early (< 105 d)
253,0.38723384715438314,1.0,0.0,81.41933100648887,75,Early (< 105 d)
254,0.01986369539473372,0.057038890599664285,1.3303959301110022,182.21136263727422,75,Early (< 105 d)
255,0.0,0.0,1.4108704132634386,408.31305532252077,75,Early (< 105 d)
256,0.004781332446039203,0.017912192486230098,1.3855986308479369,261.30604297249783,75,Early (< 105 d)
257,0.29077252699595707,0.7487693709905008,0.3544538613750658,160.514471523209,75,Early (< 105 d)
258,0.053672094427229186,0.13468975323303378,1.2208406254571977,157.2444736398067,75,Early (< 105 d)
259,0.16503781331800776,0.8251890665900388,0.24663557386307947,108.17325332722532,75,Early (< 105 d)
260,0.38975655632195816,1.0,0.0,89.18772758122952,75,Early (< 105 d)
261,0.03825169041526048,0.12051138588842315,1.2408444644520893,221.1315248787345,75,Early (< 105 d)
262,0.037631732197386365,0.08307835978650467,1.293657613458204,214.14415887389387,75,Early (< 105 d)
263,0.05198950744272985,0.16532849675249134,1.1776133287260282,161.15447511898753,75,Early (< 105 d)
264,0.35558340996691207,1.0,0.0,82.73884657289702,75,Early (< 105 d)
265,0.02722362398747056,0.07810597416997837,1.3006730052078979,171.11082607174168,75,Early (< 105 d)
266,0.060640314732886044,0.15200282012121136,1.196414131621817,184.9313476150142,75,Early (< 105 d)
267,0.14734503286105002,0.4094510848683369,0.8331879919440849,154.62491620418024,75,Early (< 105 d)
268,0.1642908304763511,0.8214541523817556,0.25190505381562345,140.33502228310334,75,Early (< 105 d)
269,0.010127615825393956,0.033099917714808996,1.3641707186781602,193.23801133039865,75,Early (< 105 d)
270,0.035806827772164804,0.1194984243686272,1.2422736218901438,169.0777245179487,75,Early (< 105 d)
271,0.0,0.0,1.4108704132634386,338.09735490951266,75,Early (< 105 d)
272,0.05444047401054382,0.12514478591750722,1.2343073374382407,121.2003862716516,75,Early (< 105 d)
273,0.007567267504006564,0.02498214739356307,1.3756238406460741,279.22233091294794,75,Early (< 105 d)
274,0.008114088271262488,0.02921383050871129,1.3696534841406052,184.79611822303121,75,Early (< 105 d)
275,0.007104241799163055,0.025010209450057705,1.3755842487208305,180.29709709953977,75,Early (< 105 d)
276,0.08893788261801812,0.4446894130900906,0.7834712772431466,160.56602286027902,75,Early (< 105 d)
277,0.07351856340691074,0.15377649107197933,1.1939117117545137,199.9211455349174,75,Early (< 105 d)
278,0.1816504664469475,0.9082523322347374,0.12944406993593266,117.53598667099752,75,Early (< 105 d)
279,0.1279618380498227,0.6398091902491135,0.5081825566069258,116.22018965358554,75,Early (< 105 d)
280,0.024826992618559158,0.06075470904790282,1.325153391801324,229.56480702267442,75,Early (< 105 d)
281,0.03465733940407578,0.09259694911307477,1.2802281174013412,211.78420790765688,75,Early (< 105 d)
282,0.09492528266742298,0.27590041061328735,1.0216106869219175,152.9167548035174,75,Early (< 105 d)
283,0.19094143371822697,0.9547071685911348,0.0639023157676969,101.51611373133807,75,Early (< 105 d)
284,0.12131127130611083,0.2682038299737485,1.032469564829539,174.90712539587636,75,Early (< 105 d)
285,0.0367162873019098,0.10045856409564183,1.269136397421969,204.63329976294887,75,Early (< 105 d)
286,0.22930119114744144,0.43712540733927213,0.7941431091627309,164.0951692027241,75,Early (< 105 d)
287,0.04488228434542448,0.11803179980581463,1.2443428390931814,140.4566411588201,75,Early (< 105 d)
288,0.04681046732897854,0.10801991116968264,1.2584683165507886,197.1852986670598,75,Early (< 105 d)
289,0.42414563216500795,1.0,0.0,135.27151000193462,75,Early (< 105 d)
290,0.06535557400946447,0.161420152661075,1.1831274957694604,144.98797604196108,75,Early (< 105 d)
291,0.004981436464565605,0.019110227490329965,1.3839083587065986,180.68873769574367,75,Early (< 105 d)
292,0.1244813537592066,0.2317146429337523,1.0839510792283054,226.46142205224297,75,Early (< 105 d)
